NAME, LIBRARY, VERSION, COMPILER, FLAGS, MODE, INPUT, INPUT-SIZE, FUNCTION, MEDIAN, MAD, RELATIVE, INTENSITY
ethSIFT std-c icc full chrono GaussianKernelGeneration, ethSIFT, std-c, icc, full, chrono, auto-480p, 480, GaussianKernelGeneration, 0.0, 0.0, 0.0, 0.0
ethSIFT std-c icc full chrono GaussianPyramid, ethSIFT, std-c, icc, full, chrono, auto-480p, 480, GaussianPyramid, 21615.0, 130.469, 0.5820341, 0.0
ethSIFT std-c icc full chrono DOGPyramid, ethSIFT, std-c, icc, full, chrono, auto-480p, 480, DOGPyramid, 1671.0, 5.9304, 0.044995558, 0.0
ethSIFT std-c icc full chrono GradientAndRotationPyramids, ethSIFT, std-c, icc, full, chrono, auto-480p, 480, GradientAndRotationPyramids, 6753.0, 20.7564, 0.18184021, 0.0
ethSIFT std-c icc full chrono Histogram, ethSIFT, std-c, icc, full, chrono, auto-480p, 480, Histogram, 2.0, 0.0, 0.000053854645, 0.0
ethSIFT std-c icc full chrono ExtremaRefinement, ethSIFT, std-c, icc, full, chrono, auto-480p, 480, ExtremaRefinement, 0.0, 0.0, 0.0, 0.0
ethSIFT std-c icc full chrono KeypointDetection, ethSIFT, std-c, icc, full, chrono, auto-480p, 480, KeypointDetection, 2941.0, 10.3782, 0.07919326, 0.0
ethSIFT std-c icc full chrono ExtractDescriptor, ethSIFT, std-c, icc, full, chrono, auto-480p, 480, ExtractDescriptor, 4155.0, 2.9652, 0.11188303, 0.0
ethSIFT std-c icc full chrono MeasureFull, ethSIFT, std-c, icc, full, chrono, auto-480p, 480, MeasureFull, 36896.0, 130.469, 0.99351054, 0.0
ethSIFT std-c icc notree chrono Downscale, ethSIFT, std-c, icc, notree, chrono, auto-480p, 480, Downscale, 45.0, 0.0, 0.0010069817, 0.0
ethSIFT std-c icc notree chrono Convolution, ethSIFT, std-c, icc, notree, chrono, auto-480p, 480, Convolution, 2543.0, 2.9652, 0.056905657, 0.0
ethSIFT std-c icc notree chrono Octaves, ethSIFT, std-c, icc, notree, chrono, auto-480p, 480, Octaves, 119.0, 0.0, 0.0026629074, 0.0
ethSIFT std-c icc notree chrono GaussianKernelGeneration, ethSIFT, std-c, icc, notree, chrono, auto-480p, 480, GaussianKernelGeneration, 0.0, 0.0, 0.0, 0.0
ethSIFT std-c icc notree chrono GaussianPyramid, ethSIFT, std-c, icc, notree, chrono, auto-480p, 480, GaussianPyramid, 27482.0, 131.951, 0.6149749, 0.0
ethSIFT std-c icc notree chrono DOGPyramid, ethSIFT, std-c, icc, notree, chrono, auto-480p, 480, DOGPyramid, 1674.0, 7.413, 0.03745972, 0.0
ethSIFT std-c icc notree chrono GradientAndRotationPyramids, ethSIFT, std-c, icc, notree, chrono, auto-480p, 480, GradientAndRotationPyramids, 7514.0, 40.0302, 0.16814357, 0.0
ethSIFT std-c icc notree chrono Histogram, ethSIFT, std-c, icc, notree, chrono, auto-480p, 480, Histogram, 3.0, 0.0, 0.00006713212, 0.0
ethSIFT std-c icc notree chrono ExtremaRefinement, ethSIFT, std-c, icc, notree, chrono, auto-480p, 480, ExtremaRefinement, 0.0, 0.0, 0.0, 0.0
ethSIFT std-c icc notree chrono KeypointDetection, ethSIFT, std-c, icc, notree, chrono, auto-480p, 480, KeypointDetection, 2555.0, 19.2738, 0.057174187, 0.0
ethSIFT std-c icc notree chrono ExtractDescriptor, ethSIFT, std-c, icc, notree, chrono, auto-480p, 480, ExtractDescriptor, 5460.0, 5.9304, 0.122180454, 0.0
ethSIFT std-c icc notree chrono MeasureFull, ethSIFT, std-c, icc, notree, chrono, auto-480p, 480, MeasureFull, 44468.0, 145.295, 0.99507695, 0.0
ethSIFT avx clang avx rdtsc Downscale, ethSIFT, avx, clang, avx, rdtsc, auto-720p, 720, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT avx clang avx rdtsc Convolution, ethSIFT, avx, clang, avx, rdtsc, auto-720p, 720, Convolution, 1.844422, -0.007310629, 0.0000000087588345, 3.4215
ethSIFT avx clang avx rdtsc Octaves, ethSIFT, avx, clang, avx, rdtsc, auto-720p, 720, Octaves, 860038.0, 9482.71, 0.004084169, 0.0
ethSIFT avx clang avx rdtsc GaussianKernelGeneration, ethSIFT, avx, clang, avx, rdtsc, auto-720p, 720, GaussianKernelGeneration, 4930.0, 450.71, 0.000023411701, 0.0
ethSIFT avx clang avx rdtsc GaussianPyramid, ethSIFT, avx, clang, avx, rdtsc, auto-720p, 720, GaussianPyramid, 2.7117364, -0.004591942, 0.000000040494136, 4.2202177
ethSIFT avx clang avx rdtsc DOGPyramid, ethSIFT, avx, clang, avx, rdtsc, auto-720p, 720, DOGPyramid, 0.6101527, -0.011682808, 0.0000000107234035, 3.6361957
ethSIFT avx clang avx rdtsc GradientAndRotationPyramids, ethSIFT, avx, clang, avx, rdtsc, auto-720p, 720, GradientAndRotationPyramids, 2.8927085, -0.0051207542, 0.000000069499926, 14.630786
ethSIFT avx clang avx rdtsc Histogram, ethSIFT, avx, clang, avx, rdtsc, auto-720p, 720, Histogram, 0.7516586, -0.0035797358, 0.000000018064114, 2.549103
ethSIFT avx clang avx rdtsc ExtremaRefinement, ethSIFT, avx, clang, avx, rdtsc, auto-720p, 720, ExtremaRefinement, 0.21641791, -0.0023682863, 0.0000000052011284, 1.0875
ethSIFT avx clang avx rdtsc KeypointDetection, ethSIFT, avx, clang, avx, rdtsc, auto-720p, 720, KeypointDetection, 0.05575331, -0.00010916963, 0.0000000032425433, 0.32803604
ethSIFT avx clang avx rdtsc ExtractDescriptor, ethSIFT, avx, clang, avx, rdtsc, auto-720p, 720, ExtractDescriptor, 0.40744856, -0.00056681037, 0.05328998, 2.6127417
ethSIFT avx clang avx rdtsc MeasureFull, ethSIFT, avx, clang, avx, rdtsc, auto-720p, 720, MeasureFull, 1.6463284, -0.002710104, 0.2153224, 4.284266
ethSIFT avx clang avx rdtsc MeasureFullNoAlloc, ethSIFT, avx, clang, avx, rdtsc, auto-720p, 720, MeasureFullNoAlloc, 213253200.0, 408907.0, 27891272.0, 0.0
ethSIFT avx clang fastmath rdtsc Downscale, ethSIFT, avx, clang, fastmath, rdtsc, auto-720p, 720, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT avx clang fastmath rdtsc Convolution, ethSIFT, avx, clang, fastmath, rdtsc, auto-720p, 720, Convolution, 1.8549366, -0.007533908, 0.00000000856022, 3.4215
ethSIFT avx clang fastmath rdtsc Octaves, ethSIFT, avx, clang, fastmath, rdtsc, auto-720p, 720, Octaves, 1038180.0, 7498.99, 0.0047910255, 0.0
ethSIFT avx clang fastmath rdtsc GaussianKernelGeneration, ethSIFT, avx, clang, fastmath, rdtsc, auto-720p, 720, GaussianKernelGeneration, 4870.0, 403.267, 0.000022474229, 0.0
ethSIFT avx clang fastmath rdtsc GaussianPyramid, ethSIFT, avx, clang, fastmath, rdtsc, auto-720p, 720, GaussianPyramid, 2.7629766, -0.0043985844, 0.00000003647799, 4.2202177
ethSIFT avx clang fastmath rdtsc DOGPyramid, ethSIFT, avx, clang, fastmath, rdtsc, auto-720p, 720, DOGPyramid, 0.6111221, -0.010140955, 0.000000009302747, 3.6361957
ethSIFT avx clang fastmath rdtsc GradientAndRotationPyramids, ethSIFT, avx, clang, fastmath, rdtsc, auto-720p, 720, GradientAndRotationPyramids, 2.9036767, -0.00837636, 0.000000057529373, 14.630786
ethSIFT avx clang fastmath rdtsc Histogram, ethSIFT, avx, clang, fastmath, rdtsc, auto-720p, 720, Histogram, 0.6822917, -0.0032770634, 0.0000000135212606, 2.549103
ethSIFT avx clang fastmath rdtsc ExtremaRefinement, ethSIFT, avx, clang, fastmath, rdtsc, auto-720p, 720, ExtremaRefinement, 0.62589926, -0.006605506, 0.000000012403776, 1.0875
ethSIFT avx clang fastmath rdtsc KeypointDetection, ethSIFT, avx, clang, fastmath, rdtsc, auto-720p, 720, KeypointDetection, 0.048796892, -0.00008850545, 0.0000000021625743, 0.32803604
ethSIFT avx clang fastmath rdtsc ExtractDescriptor, ethSIFT, avx, clang, fastmath, rdtsc, auto-720p, 720, ExtractDescriptor, 0.31048205, -0.00020563602, 0.039077714, 2.6127417
ethSIFT avx clang fastmath rdtsc MeasureFull, ethSIFT, avx, clang, fastmath, rdtsc, auto-720p, 720, MeasureFull, 1.601281, -0.0012485981, 0.20153953, 4.284266
ethSIFT avx clang fastmath rdtsc MeasureFullNoAlloc, ethSIFT, avx, clang, fastmath, rdtsc, auto-720p, 720, MeasureFullNoAlloc, 220819950.0, 342596.0, 27792716.0, 0.0
ethSIFT avx clang full rdtsc Downscale, ethSIFT, avx, clang, full, rdtsc, auto-720p, 720, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT avx clang full rdtsc Convolution, ethSIFT, avx, clang, full, rdtsc, auto-720p, 720, Convolution, 1.7328436, -0.09851313, 0.000000007983517, 3.4215
ethSIFT avx clang full rdtsc Octaves, ethSIFT, avx, clang, full, rdtsc, auto-720p, 720, Octaves, 846286.0, 6997.87, 0.0038989894, 0.0
ethSIFT avx clang full rdtsc GaussianKernelGeneration, ethSIFT, avx, clang, full, rdtsc, auto-720p, 720, GaussianKernelGeneration, 4794.0, 355.824, 0.000022086806, 0.0
ethSIFT avx clang full rdtsc GaussianPyramid, ethSIFT, avx, clang, full, rdtsc, auto-720p, 720, GaussianPyramid, 2.6551847, -0.038388252, 0.00000003772555, 4.2202177
ethSIFT avx clang full rdtsc DOGPyramid, ethSIFT, avx, clang, full, rdtsc, auto-720p, 720, DOGPyramid, 0.54982185, -0.050797105, 0.000000009285964, 3.6361957
ethSIFT avx clang full rdtsc GradientAndRotationPyramids, ethSIFT, avx, clang, full, rdtsc, auto-720p, 720, GradientAndRotationPyramids, 2.8348253, -0.08072591, 0.000000064988164, 14.630786
ethSIFT avx clang full rdtsc Histogram, ethSIFT, avx, clang, full, rdtsc, auto-720p, 720, Histogram, 0.74937433, -0.002573073, 0.00000001718376, 2.549103
ethSIFT avx clang full rdtsc ExtremaRefinement, ethSIFT, avx, clang, full, rdtsc, auto-720p, 720, ExtremaRefinement, 0.2169576, -0.0015925169, 0.0000000049751048, 1.0875
ethSIFT avx clang full rdtsc KeypointDetection, ethSIFT, avx, clang, full, rdtsc, auto-720p, 720, KeypointDetection, 0.052738976, -0.002327159, 0.0000000029632496, 0.32803604
ethSIFT avx clang full rdtsc ExtractDescriptor, ethSIFT, avx, clang, full, rdtsc, auto-720p, 720, ExtractDescriptor, 0.39363542, -0.018036216, 0.052818973, 2.6127417
ethSIFT avx clang full rdtsc MeasureFull, ethSIFT, avx, clang, full, rdtsc, auto-720p, 720, MeasureFull, 1.633346, -0.0015925169, 0.21916638, 4.284266
ethSIFT avx clang full rdtsc MeasureFullNoAlloc, ethSIFT, avx, clang, full, rdtsc, auto-720p, 720, MeasureFullNoAlloc, 216892350.0, 1343320.0, 29103150.0, 0.0
ethSIFT avx clang notree rdtsc Downscale, ethSIFT, avx, clang, notree, rdtsc, auto-720p, 720, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT avx clang notree rdtsc Convolution, ethSIFT, avx, clang, notree, rdtsc, auto-720p, 720, Convolution, 1.7648007, -0.008323193, 0.000000008214463, 3.4215
ethSIFT avx clang notree rdtsc Octaves, ethSIFT, avx, clang, notree, rdtsc, auto-720p, 720, Octaves, 1032760.0, 7128.34, 0.0048070974, 0.0
ethSIFT avx clang notree rdtsc GaussianKernelGeneration, ethSIFT, avx, clang, notree, rdtsc, auto-720p, 720, GaussianKernelGeneration, 6266.0, 290.59, 0.0000291658, 0.0
ethSIFT avx clang notree rdtsc GaussianPyramid, ethSIFT, avx, clang, notree, rdtsc, auto-720p, 720, GaussianPyramid, 2.6977355, -0.003925562, 0.000000038274955, 4.2202177
ethSIFT avx clang notree rdtsc DOGPyramid, ethSIFT, avx, clang, notree, rdtsc, auto-720p, 720, DOGPyramid, 0.6071741, -0.0077695847, 0.000000010058101, 3.6361957
ethSIFT avx clang notree rdtsc GradientAndRotationPyramids, ethSIFT, avx, clang, notree, rdtsc, auto-720p, 720, GradientAndRotationPyramids, 2.900888, -0.011719942, 0.000000064275156, 14.630786
ethSIFT avx clang notree rdtsc Histogram, ethSIFT, avx, clang, notree, rdtsc, auto-720p, 720, Histogram, 0.6715796, -0.0025425553, 0.000000014884349, 2.549103
ethSIFT avx clang notree rdtsc ExtremaRefinement, ethSIFT, avx, clang, notree, rdtsc, auto-720p, 720, ExtremaRefinement, 0.61702126, -0.0064204335, 0.000000013675247, 1.0875
ethSIFT avx clang notree rdtsc KeypointDetection, ethSIFT, avx, clang, notree, rdtsc, auto-720p, 720, KeypointDetection, 0.060773876, -0.00017051771, 0.000000002674781, 0.32803604
ethSIFT avx clang notree rdtsc ExtractDescriptor, ethSIFT, avx, clang, notree, rdtsc, auto-720p, 720, ExtractDescriptor, 0.3083393, -0.00017142296, 0.0392114, 2.6127417
ethSIFT avx clang notree rdtsc MeasureFull, ethSIFT, avx, clang, notree, rdtsc, auto-720p, 720, MeasureFull, 1.6071769, -0.0013889074, 0.20438412, 4.284266
ethSIFT avx clang notree rdtsc MeasureFullNoAlloc, ethSIFT, avx, clang, notree, rdtsc, auto-720p, 720, MeasureFullNoAlloc, 218307200.0, 490394.0, 27762050.0, 0.0
ethSIFT avx gcc avx rdtsc Downscale, ethSIFT, avx, gcc, avx, rdtsc, auto-720p, 720, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT avx gcc avx rdtsc Convolution, ethSIFT, avx, gcc, avx, rdtsc, auto-720p, 720, Convolution, 1.7964036, -0.0058054924, 0.000000008423675, 3.4215
ethSIFT avx gcc avx rdtsc Octaves, ethSIFT, avx, gcc, avx, rdtsc, auto-720p, 720, Octaves, 899448.0, 8984.56, 0.004217681, 0.0
ethSIFT avx gcc avx rdtsc GaussianKernelGeneration, ethSIFT, avx, gcc, avx, rdtsc, auto-720p, 720, GaussianKernelGeneration, 4804.0, 332.102, 0.00002252686, 0.0
ethSIFT avx gcc avx rdtsc GaussianPyramid, ethSIFT, avx, gcc, avx, rdtsc, auto-720p, 720, GaussianPyramid, 2.6618145, -0.0073034763, 0.00000003975777, 4.2202177
ethSIFT avx gcc avx rdtsc DOGPyramid, ethSIFT, avx, gcc, avx, rdtsc, auto-720p, 720, DOGPyramid, 0.60658777, -0.012215376, 0.0000000106747295, 3.6361957
ethSIFT avx gcc avx rdtsc GradientAndRotationPyramids, ethSIFT, avx, gcc, avx, rdtsc, auto-720p, 720, GradientAndRotationPyramids, 2.8803437, -0.010671854, 0.00000006943657, 14.630786
ethSIFT avx gcc avx rdtsc Histogram, ethSIFT, avx, gcc, avx, rdtsc, auto-720p, 720, Histogram, 0.7521981, -0.0015974641, 0.000000018138145, 2.549103
ethSIFT avx gcc avx rdtsc ExtremaRefinement, ethSIFT, avx, gcc, avx, rdtsc, auto-720p, 720, ExtremaRefinement, 0.62142855, -0.01913482, 0.00000001498493, 1.0875
ethSIFT avx gcc avx rdtsc KeypointDetection, ethSIFT, avx, gcc, avx, rdtsc, auto-720p, 720, KeypointDetection, 0.056130633, -0.00007518008, 0.0000000032598317, 0.32803604
ethSIFT avx gcc avx rdtsc ExtractDescriptor, ethSIFT, avx, gcc, avx, rdtsc, auto-720p, 720, ExtractDescriptor, 0.40686738, -0.00052019954, 0.0509516, 2.6127417
ethSIFT avx gcc avx rdtsc MeasureFull, ethSIFT, avx, gcc, avx, rdtsc, auto-720p, 720, MeasureFull, 1.6341624, -0.0026540756, 0.20464455, 4.284266
ethSIFT avx gcc avx rdtsc MeasureFullNoAlloc, ethSIFT, avx, gcc, avx, rdtsc, auto-720p, 720, MeasureFullNoAlloc, 215540640.0, 391051.0, 26991940.0, 0.0
ethSIFT avx gcc fastmath rdtsc Downscale, ethSIFT, avx, gcc, fastmath, rdtsc, auto-720p, 720, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT avx gcc fastmath rdtsc Convolution, ethSIFT, avx, gcc, fastmath, rdtsc, auto-720p, 720, Convolution, 1.8682972, -0.006021261, 0.000000008659492, 3.4215
ethSIFT avx gcc fastmath rdtsc Octaves, ethSIFT, avx, gcc, fastmath, rdtsc, auto-720p, 720, Octaves, 991704.0, 14455.3, 0.0045965137, 0.0
ethSIFT avx gcc fastmath rdtsc GaussianKernelGeneration, ethSIFT, avx, gcc, fastmath, rdtsc, auto-720p, 720, GaussianKernelGeneration, 4978.0, 450.71, 0.000023072856, 0.0
ethSIFT avx gcc fastmath rdtsc GaussianPyramid, ethSIFT, avx, gcc, fastmath, rdtsc, auto-720p, 720, GaussianPyramid, 2.7812676, -0.0019626617, 0.000000036726423, 4.2202177
ethSIFT avx gcc fastmath rdtsc DOGPyramid, ethSIFT, avx, gcc, fastmath, rdtsc, auto-720p, 720, DOGPyramid, 0.6149686, -0.007784307, 0.000000009354389, 3.6361957
ethSIFT avx gcc fastmath rdtsc GradientAndRotationPyramids, ethSIFT, avx, gcc, fastmath, rdtsc, auto-720p, 720, GradientAndRotationPyramids, 2.892615, -0.016818047, 0.000000057321188, 14.630786
ethSIFT avx gcc fastmath rdtsc Histogram, ethSIFT, avx, gcc, fastmath, rdtsc, auto-720p, 720, Histogram, 0.68418473, -0.0019809008, 0.0000000135613645, 2.549103
ethSIFT avx gcc fastmath rdtsc ExtremaRefinement, ethSIFT, avx, gcc, fastmath, rdtsc, auto-720p, 720, ExtremaRefinement, 0.62589926, -0.006605506, 0.000000012406145, 1.0875
ethSIFT avx gcc fastmath rdtsc KeypointDetection, ethSIFT, avx, gcc, fastmath, rdtsc, auto-720p, 720, KeypointDetection, 0.04885974, -0.00011439249, 0.0000000021628437, 0.32803604
ethSIFT avx gcc fastmath rdtsc ExtractDescriptor, ethSIFT, avx, gcc, fastmath, rdtsc, auto-720p, 720, ExtractDescriptor, 0.31012127, -0.00048282743, 0.03897016, 2.6127417
ethSIFT avx gcc fastmath rdtsc MeasureFull, ethSIFT, avx, gcc, fastmath, rdtsc, auto-720p, 720, MeasureFull, 1.6090722, -0.0017504692, 0.20219769, 4.284266
ethSIFT avx gcc fastmath rdtsc MeasureFullNoAlloc, ethSIFT, avx, gcc, fastmath, rdtsc, auto-720p, 720, MeasureFullNoAlloc, 220047970.0, 182120.0, 27651458.0, 0.0
ethSIFT avx gcc full rdtsc Downscale, ethSIFT, avx, gcc, full, rdtsc, auto-720p, 720, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT avx gcc full rdtsc Convolution, ethSIFT, avx, gcc, full, rdtsc, auto-720p, 720, Convolution, 1.7889341, -0.051457167, 0.000000008189343, 3.4215
ethSIFT avx gcc full rdtsc Octaves, ethSIFT, avx, gcc, full, rdtsc, auto-720p, 720, Octaves, 871500.0, 17346.4, 0.0039895335, 0.0
ethSIFT avx gcc full rdtsc GaussianKernelGeneration, ethSIFT, avx, gcc, full, rdtsc, auto-720p, 720, GaussianKernelGeneration, 5610.0, 533.736, 0.000025681335, 0.0
ethSIFT avx gcc full rdtsc GaussianPyramid, ethSIFT, avx, gcc, full, rdtsc, auto-720p, 720, GaussianPyramid, 2.632034, -0.03009057, 0.000000037341515, 4.2202177
ethSIFT avx gcc full rdtsc DOGPyramid, ethSIFT, avx, gcc, full, rdtsc, auto-720p, 720, DOGPyramid, 0.5603414, -0.04993868, 0.000000009413773, 3.6361957
ethSIFT avx gcc full rdtsc GradientAndRotationPyramids, ethSIFT, avx, gcc, full, rdtsc, auto-720p, 720, GradientAndRotationPyramids, 2.8106737, -0.097432375, 0.00000006417024, 14.630786
ethSIFT avx gcc full rdtsc Histogram, ethSIFT, avx, gcc, full, rdtsc, auto-720p, 720, Histogram, 0.7517934, -0.0017946959, 0.0000000171685, 2.549103
ethSIFT avx gcc full rdtsc ExtremaRefinement, ethSIFT, avx, gcc, full, rdtsc, auto-720p, 720, ExtremaRefinement, 0.2158809, -0.0023566186, 0.0000000049301034, 1.0875
ethSIFT avx gcc full rdtsc KeypointDetection, ethSIFT, avx, gcc, full, rdtsc, auto-720p, 720, KeypointDetection, 0.052870944, -0.001624532, 0.0000000029304743, 0.32803604
ethSIFT avx gcc full rdtsc ExtractDescriptor, ethSIFT, avx, gcc, full, rdtsc, auto-720p, 720, ExtractDescriptor, 0.38830993, -0.011285156, 0.05239004, 2.6127417
ethSIFT avx gcc full rdtsc MeasureFull, ethSIFT, avx, gcc, full, rdtsc, auto-720p, 720, MeasureFull, 1.6255531, -0.00540483, 0.21931654, 4.284266
ethSIFT avx gcc full rdtsc MeasureFullNoAlloc, ethSIFT, avx, gcc, full, rdtsc, auto-720p, 720, MeasureFullNoAlloc, 218667230.0, 3682710.0, 29502168.0, 0.0
ethSIFT avx gcc notree rdtsc Downscale, ethSIFT, avx, gcc, notree, rdtsc, auto-720p, 720, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT avx gcc notree rdtsc Convolution, ethSIFT, avx, gcc, notree, rdtsc, auto-720p, 720, Convolution, 1.8380567, -0.0098468065, 0.000000008721653, 3.4215
ethSIFT avx gcc notree rdtsc Octaves, ethSIFT, avx, gcc, notree, rdtsc, auto-720p, 720, Octaves, 989690.0, 6315.88, 0.004696119, 0.0
ethSIFT avx gcc notree rdtsc GaussianKernelGeneration, ethSIFT, avx, gcc, notree, rdtsc, auto-720p, 720, GaussianKernelGeneration, 6460.0, 397.337, 0.000030652962, 0.0
ethSIFT avx gcc notree rdtsc GaussianPyramid, ethSIFT, avx, gcc, notree, rdtsc, auto-720p, 720, GaussianPyramid, 2.7744343, -0.008671999, 0.000000039421074, 4.2202177
ethSIFT avx gcc notree rdtsc DOGPyramid, ethSIFT, avx, gcc, notree, rdtsc, auto-720p, 720, DOGPyramid, 0.60652345, -0.008159459, 0.000000010066404, 3.6361957
ethSIFT avx gcc notree rdtsc GradientAndRotationPyramids, ethSIFT, avx, gcc, notree, rdtsc, auto-720p, 720, GradientAndRotationPyramids, 2.909209, -0.007990122, 0.00000006456088, 14.630786
ethSIFT avx gcc notree rdtsc Histogram, ethSIFT, avx, gcc, notree, rdtsc, auto-720p, 720, Histogram, 0.6728732, -0.002393365, 0.000000014936466, 2.549103
ethSIFT avx gcc notree rdtsc ExtremaRefinement, ethSIFT, avx, gcc, notree, rdtsc, auto-720p, 720, ExtremaRefinement, 0.6041667, -0.0121898055, 0.000000013411402, 1.0875
ethSIFT avx gcc notree rdtsc KeypointDetection, ethSIFT, avx, gcc, notree, rdtsc, auto-720p, 720, KeypointDetection, 0.060889337, -0.0002425164, 0.0000000026832119, 0.32803604
ethSIFT avx gcc notree rdtsc ExtractDescriptor, ethSIFT, avx, gcc, notree, rdtsc, auto-720p, 720, ExtractDescriptor, 0.30872464, -0.0002680719, 0.038897775, 2.6127417
ethSIFT avx gcc notree rdtsc MeasureFull, ethSIFT, avx, gcc, notree, rdtsc, auto-720p, 720, MeasureFull, 1.6325735, -0.002393484, 0.20569617, 4.284266
ethSIFT avx gcc notree rdtsc MeasureFullNoAlloc, ethSIFT, avx, gcc, notree, rdtsc, auto-720p, 720, MeasureFullNoAlloc, 214917000.0, 628187.0, 27078476.0, 0.0
ethSIFT avx icc avx rdtsc Downscale, ethSIFT, avx, icc, avx, rdtsc, auto-720p, 720, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT avx icc avx rdtsc Convolution, ethSIFT, avx, icc, avx, rdtsc, auto-720p, 720, Convolution, 1.7881017, -0.004361987, 0.000000008382235, 3.4215
ethSIFT avx icc avx rdtsc Octaves, ethSIFT, avx, icc, avx, rdtsc, auto-720p, 720, Octaves, 918760.0, 11567.2, 0.004306949, 0.0
ethSIFT avx icc avx rdtsc GaussianKernelGeneration, ethSIFT, avx, icc, avx, rdtsc, auto-720p, 720, GaussianKernelGeneration, 4822.0, 278.729, 0.000022604498, 0.0
ethSIFT avx icc avx rdtsc GaussianPyramid, ethSIFT, avx, icc, avx, rdtsc, auto-720p, 720, GaussianPyramid, 2.6628036, -0.0047955513, 0.000000039702453, 4.2202177
ethSIFT avx icc avx rdtsc DOGPyramid, ethSIFT, avx, icc, avx, rdtsc, auto-720p, 720, DOGPyramid, 0.6072519, -0.009894967, 0.000000010662161, 3.6361957
ethSIFT avx icc avx rdtsc GradientAndRotationPyramids, ethSIFT, avx, icc, avx, rdtsc, auto-720p, 720, GradientAndRotationPyramids, 2.8649201, -0.007494688, 0.000000068987134, 14.630786
ethSIFT avx icc avx rdtsc Histogram, ethSIFT, avx, icc, avx, rdtsc, auto-720p, 720, Histogram, 0.75138915, -0.0041700006, 0.000000018098275, 2.549103
ethSIFT avx icc avx rdtsc ExtremaRefinement, ethSIFT, avx, icc, avx, rdtsc, auto-720p, 720, ExtremaRefinement, 0.21534653, -0.0023450255, 0.000000005187028, 1.0875
ethSIFT avx icc avx rdtsc KeypointDetection, ethSIFT, avx, icc, avx, rdtsc, auto-720p, 720, KeypointDetection, 0.05605462, -0.00014086813, 0.0000000032529155, 0.32803604
